fullVisitorId,PredictedLogRevenue
0697492487325917295,0.002977896
0701491483906102825,0.002977896
0701611181871796744,0.002977896
0702073132145137931,0.002977896
0702289726935404752,0.002977896
0704291859132484632,0.002977896
0705774998235451954,0.002977896
0706380062006225110,0.002977896
0707241804854116475,0.002977896
0709817663319768848,0.002977896
0710472572539891599,0.002977896
0711430949748351035,0.002977896
0711485186723232571,0.002977896
0713821543614446753,0.002977896
0714010655662742503,0.002977896
0715690445105500764,0.002977896
0716179582773844770,0.002977896
0716433815292937895,0.002977896
0720170497868083452,0.002977896
0720311197761340948,0.002977896
0721832259765992916,0.002977896
0722021209379885341,0.002977896
072232042204308371,0.002977896
0724115181077339320,0.002977896
0727684956809986344,0.002977896
0729056735155974131,0.002977896
0731600632766258810,0.002977896
07338281589805410,0.002977896
073407818158714092,0.002977896
0735928196912718982,0.002977896
0747567784165372443,0.002977896
0750003113065998281,0.002977896
0753230496114808767,0.002977896
0754517754459096149,0.002977896
0754804170551278670,0.002977896
0754933108374410365,0.002977896
0756793781394955118,0.002977896
0757431470474451759,0.002977896
0758209833964221084,0.002977896
0758259212257237147,0.002977896
0760581747803809061,0.002977896
076085547156904396,0.002977896
0761996502088846647,0.002977896
0764577050965522201,0.002977896
0765508502166380237,0.002977896
0765918438367947624,0.002977896
0766807121725867450,0.002977896
0769050862037562443,0.002977896
0769891055069398469,0.002977896
0771870561796338164,0.002977896
0774058228887463227,0.002977896
0776359757605222324,0.002977896
0778587204845818475,0.002977896
0779662614190169090,0.002977896
0780253600713375371,0.002977896
0782003857565738453,0.002977896
0783144780776539469,0.002977896
0784117197518772287,0.002977896
0785010876177639486,0.002977896
078536991431446491,0.002977896
0786029036749761400,0.002977896
0787217417273669288,0.002977896
0790096432456381709,0.002977896
0791036973477639568,0.002977896
0792324575821527863,0.002977896
0792396360413649639,0.002977896
0793356790530033958,0.002977896
0795217277237180012,0.002977896
0796940071277426645,0.002977896
0799412558751152560,0.002977896
0800928036696683109,0.002977896
0802401323472361266,0.002977896
0805017357442571889,0.002977896
0806101056461882397,0.002977896
0806447643856789858,0.002977896
0807066850519107746,0.002977896
0807484137861868528,0.002977896
0812319162086790638,0.002977896
0814787517838963084,0.002977896
0814843642846179450,0.002977896
0817832767571780593,0.002977896
0818159931992437023,0.002977896
0818493058902305378,0.002977896
0818882205662619867,0.002977896
0821521681504645466,0.002977896
0821881771840882251,0.002977896
0822150789969384613,0.002977896
0824525518152957330,0.002977896
0824839726118485274,0.002977896
0824865036412277626,0.002977896
0825388315490339956,0.002977896
0828448340536483011,0.002977896
0828528022907789718,0.002977896
0831560334057475229,0.002977896
0832081777371661007,0.002977896
0832084198949859664,0.002977896
0837418231742149437,0.002977896
0838508590068883339,0.002977896
0838771097121902437,0.002977896
0839583066185900058,0.002977896
0840396006394618531,0.002977896
0840693968654542195,0.002977896
0843442689420529596,0.002977896
0845210162810958985,0.002977896
0846313045519413769,0.002977896
0846673976936911260,0.002977896
0846739188782899661,0.002977896
0850928674540938509,0.002977896
0851151810480539348,0.002977896
0851440910724839294,0.002977896
0852314506976064404,0.002977896
0852489600705395572,0.002977896
0854873456457635155,0.002977896
0855688198832353053,0.002977896
0856599300107368980,0.002977896
0860076833844392273,0.002977896
0862422035326375670,0.002977896
0863055152143533539,0.002977896
0863434953464916249,0.002977896
0865910807126601488,0.002977896
086642083830609742,0.002977896
086743172005839366,0.002977896
0868389452544300743,0.002977896
0870818681641920938,0.002977896
0871947377450995800,0.002977896
0878293552935562825,0.002977896
0880065391779026512,0.002977896
0881300780141841914,0.002977896
0882768714540015445,0.002977896
0884034846523680593,0.002977896
0886218613857408116,0.002977896
0886548895832507759,0.002977896
0887549339373507899,0.002977896
0888431962048182376,0.002977896
088872719538508355,0.002977896
0893919105830368772,0.002977896
0896001591027022782,0.002977896
0896465056836559504,0.002977896
0896796237781771871,0.002977896
0898438411847166329,0.002977896
0901048048479418126,0.002977896
0901364728932143968,0.002977896
0901759999430069204,0.002977896
0907103790073548530,0.002977896
091055463589274807,0.002977896
0911024107252236192,0.002977896
0911926557206864427,0.002977896
0913734525346598178,0.002977896
0915495906218770427,0.002977896
0916269022854074976,0.002977896
0918058423646596088,0.002977896
0919077123731238517,0.002977896
0919749421889041754,0.002977896
0921271576352201900,0.002977896
0924877344199040286,0.002977896
0925188559304595191,0.002977896
0926737490015248870,0.002977896
0931852526937202230,0.002977896
0932771361047066374,0.002977896
0936719794626551963,0.002977896
0937521038759977999,0.002977896
093800004565457803,0.002977896
0938089214002144204,0.002977896
0938112349276765615,0.002977896
0939186006556331475,0.002977896
0940998796103887224,0.002977896
0943271380316902758,0.002977896
0943538493544616415,0.002977896
0944243968298334868,0.002977896
0944888524368986001,0.002977896
0945021702933031829,0.002977896
094522949443170224,0.002977896
094625403164186104,0.002977896
0948475645977010169,0.002977896
094901025743788716,0.002977896
0950533423538162266,0.002977896
0950622788676290140,0.002977896
0950739743290231450,0.002977896
0951408796482853930,0.002977896
0951998666515524611,0.002977896
0953585520472484944,0.002977896
0953889584295924240,0.002977896
0954691456852525162,0.002977896
0955218036984949713,0.002977896
0956784006267272943,0.002977896
0957979953028516562,0.002977896
0958814374243498977,0.002977896
0959769448904256678,0.002977896
0960009807683537679,0.002977896
0960911115296716039,0.002977896
0962024711725855242,0.002977896
0963948011707780666,0.002977896
0964411390962057475,0.002977896
0965273332760466811,0.002977896
0968760409727555934,0.002977896
0970268332127282175,0.002977896
0970995876934454299,0.002977896
097416920642070486,0.002977896
0974318730185660146,0.002977896
0975758917142281116,0.002977896
0975931442450346746,0.002977896
0978479601798061352,0.002977896
0980494188622442499,0.002977896
0981443311287167918,0.002977896
0981867338207587678,0.002977896
0982086636459407539,0.002977896
0982939568719170509,0.002977896
0982996236489874420,0.002977896
0983296671013874469,0.002977896
0985990468132331407,0.002977896
0986904822732343405,0.002977896
0988668448034475173,0.002977896
0990456825761999410,0.002977896
0990618717119574179,0.002977896
0990639334015124973,0.002977896
09906695848354316,0.002977896
0991998513081287113,0.002977896
0993576448063141425,0.002977896
0996853098769958192,0.002977896
0998066442396664816,0.002977896
0998438394133712362,0.002977896
0999971783431330374,0.002977896
1000530232120373017,0.002977896
1000831944282857356,0.002977896
1002079863795050830,0.002977896
1005326553546138067,0.002977896
1005651258528472497,0.002977896
1006011453877457219,0.002977896
1006195373424984463,0.002977896
1006670267190340106,0.002977896
1006926684367438994,0.002977896
1008476086660979299,0.002977896
1009284580114487402,0.002977896
1013295468745248333,0.002977896
1014915134494145368,0.002977896
1017738568825564291,0.002977896
1018612435035860333,0.002977896
101882340452364551,0.002977896
1019181007381380154,0.002977896
1021437954366652055,0.002977896
1022672468949930067,0.002977896
1023248486823641544,0.002977896
1024805847071570490,0.002977896
1024923394007432163,0.002977896
1026007220226429871,0.002977896
102703605492733588,0.002977896
1028505691650641238,0.002977896
1029599752014930760,0.002977896
1032215350790569187,0.002977896
1032460443951078000,0.002977896
1032874495468890614,0.002977896
1033129835420584819,0.002977896
1033155432136531404,0.002977896
1037240182833168554,0.002977896
1038761227345209010,0.002977896
1039257894537377070,0.002977896
1039619745416910547,0.002977896
104197969001386682,0.002977896
1042536941810804613,0.002977896
1045033759778661078,0.002977896
1047266814122280004,0.002977896
1048387524675825671,0.002977896
1050959920856810212,0.002977896
1051347968203308433,0.002977896
1051896220301954151,0.002977896
1052790740377011965,0.002977896
1053563046083354227,0.002977896
105413356298808996,0.002977896
1055038809286139120,0.002977896
1055662033972698494,0.002977896
1055832532575312064,0.002977896
105589698879887112,0.002977896
1056531780345455763,0.002977896
1056573928071199319,0.002977896
1058525214090419288,0.002977896
1058890242602380931,0.002977896
1060637671368976329,0.002977896
1062601423102430181,0.002977896
1067613126912509292,0.002977896
1067633831779193202,0.002977896
1067897689551575813,0.002977896
1068081874860147035,0.002977896
1068736790441760443,0.002977896
1068971773792149274,0.002977896
1069496826635230092,0.002977896
1072050606040190412,0.002977896
1072086745019943206,0.002977896
1072254893347351324,0.002977896
1076483170255670905,0.002977896
1078146540944292177,0.002977896
1078411339151016710,0.002977896
1079042684838394052,0.002977896
1080155373287373293,0.002977896
1080187665396067191,0.002977896
1081590704316228394,0.002977896
1081767567868845810,0.002977896
1081789713231599865,0.002977896
108544781796317404,0.002977896
1087485533219327918,0.002977896
1089528664775146768,0.002977896
1089553692098732413,0.002977896
1091521208946216643,0.002977896
1091553726406319989,0.002977896
109199148030560044,0.002977896
1092875707001800914,0.002977896
1094345747793110524,0.002977896
1095079577224134233,0.002977896
1095636602517824686,0.002977896
1095908547876909748,0.002977896
109659323766090838,0.002977896
1097039979265054365,0.002977896
109895313289601904,0.002977896
1099359576004576406,0.002977896
1100355626081970484,0.002977896
11012202755429691,0.002977896
110153724611725846,0.002977896
1101953323582381312,0.002977896
1103435653082041050,0.002977896
1103948111230703201,0.002977896
1104344462991025357,0.002977896
1104624913862048527,0.002977896
1108394157526506607,0.002977896
1108517680441072078,0.002977896
1110859996145032185,0.002977896
111407040445914967,0.002977896
111479689248690304,0.002977896
1115667314056980682,0.002977896
1116076263708811224,0.002977896
1116587832641157289,0.002977896
1119339631265716047,0.002977896
1123521763682220444,0.002977896
1128785478882682798,0.002977896
1130847476224112871,0.002977896
1130944237985191166,0.002977896
1131174635191049568,0.002977896
1134979023609565242,0.002977896
1137676258802901921,0.002977896
113800680121093060,0.002977896
1138210519804753122,0.002977896
1139019058919826253,0.002977896
1140260329060926693,0.002977896
1140574847502258865,0.002977896
1141585308043667908,0.002977896
1142802511677046278,0.002977896
1144637406377662733,0.002977896
1145579496481535163,0.002977896
1146588330592209473,0.002977896
1152017444460472567,0.002977896
1154004184235907026,0.002977896
1157479069978111870,0.002977896
11577526465501235,0.002977896
1157880055283409354,0.002977896
1158173340941509529,0.002977896
1160204963389257110,0.002977896
1160852448180801114,0.002977896
1161328185788027262,0.002977896
1163289360147194774,0.002977896
116676557476582904,0.002977896
11668071115404188,0.002977896
1166913534138589973,0.002977896
1168935169526792631,0.002977896
1169767208897922810,0.002977896
1170870521562725854,0.002977896
1172960373957532998,0.002977896
117372467795278355,0.002977896
1174885798688447971,0.002977896
1175549392450202208,0.002977896
1176646453921043881,0.002977896
1178775452625919411,0.002977896
1178803796478835500,0.002977896
1179226382126985430,0.002977896
1181536979112804688,0.002977896
1182675562893088634,0.002977896
1186052598575880952,0.002977896
1186990048830560334,0.002977896
118745891432870541,0.002977896
1188290076565440879,0.002977896
1188932896288284519,0.002977896
1189144410038681064,0.002977896
1190814633327628141,0.002977896
1191490022566001776,0.002977896
1192947086521788793,0.002977896
1196026168294094349,0.002977896
119691297410429262,0.002977896
1197016955488311739,0.002977896
1197682178944460645,0.002977896
1197893989954167336,0.002977896
1198022886000546850,0.002977896
1198427926419117136,0.002977896
1199127111840062551,0.002977896
1201396636982736262,0.002977896
1205202874521711939,0.002977896
1207198207642826445,0.002977896
1208886275790976671,0.002977896
120907857544363306,0.002977896
120951074287268149,0.002977896
1210299398059747850,0.002977896
1210346827248809396,0.002977896
1211459659578535785,0.002977896
1212149234572713477,0.002977896
1213513394035519224,0.002977896
1215853459962654024,0.002977896
1220329633857922251,0.002977896
122145429361202485,0.002977896
1224742306136793862,0.002977896
1226990576567335220,0.002977896
1228849215421777287,0.002977896
1229722140226510838,0.002977896
1230084843726070864,0.002977896
1233104959022920924,0.002977896
123474906447842023,0.002977896
1241805327653336790,0.002977896
1245528501756826361,0.002977896
1246338221591989045,0.002977896
124685559262336270,0.002977896
1247566981591220825,0.002977896
1249386355865772385,0.002977896
1249799936647330229,0.002977896
1251142433235475295,0.002977896
1254193187398742988,0.002977896
1255206595184413830,0.002977896
1255771407711963597,0.002977896
1256208515218088932,0.002977896
1262614309965441955,0.002977896
1263181842952974036,0.002977896
1263812856049069716,0.002977896
1264580391603957335,0.002977896
1264580851546524792,0.002977896
126459781793436795,0.002977896
1264908682590116252,0.002977896
1269675148114756359,0.002977896
1270036690343997441,0.002977896
1270377738816552069,0.002977896
1271153702415589670,0.002977896
1272488894379712173,0.002977896
1275426079652293527,0.002977896
1276137559613223709,0.002977896
1277689291340924667,0.002977896
1278299421864361595,0.002977896
128038048817795870,0.002977896
1281035801502638213,0.002977896
1283554745179214976,0.002977896
128487942263830301,0.002977896
128860823388959425,0.002977896
1288644182960158160,0.002977896
1289002161105856824,0.002977896
1290376851612846048,0.002977896
1291023290618647301,0.002977896
